9,418333;43,010277
9,424166;43,010551
9,458332;42,989716
9,460833;42,986382
9,489443;42,814438
9,489166;42,805275
9,485554;42,793884
9,468887;42,769165
9,466110;42,761940
9,455000;42,718605
9,448332;42,687218
9,446665;42,678886
BREAK
-1,194445;45,822495
-1,211945;45,806938
-1,239722;45,858887
-1,250834;45,873604
-1,282222;45,905548
-1,285833;45,907776
-1,316667;45,923607
-1,339167;45,935829
-1,365556;45,950272
-1,373611;45,958054
-1,376111;45,965271
-1,403056;46,046661
-1,401667;46,050552
-1,396111;46,051109
-1,384722;46,049438
-1,363611;46,044716
-1,359167;46,043053
-1,273334;45,995827
-1,233056;45,964722
-1,173056;45,898605
-1,170833;45,891663
-1,170556;45,887497
-1,181945;45,847771
-1,186944;45,831665
-1,188889;45,828049
-1,194445;45,822495
BREAK
-1,260834;46,156387
-1,284167;46,155548
-1,299445;46,156662
-1,318611;46,160828
-1,506945;46,204163
-1,520556;46,209160
-1,531389;46,215271
-1,534445;46,217773
-1,552222;46,241104
-1,553056;46,244995
-1,551944;46,248055
-1,548333;46,250000
-1,503056;46,255554
-1,492222;46,256660
-1,480278;46,256660
-1,474445;46,255829
-1,291667;46,198051
-1,255556;46,168327
-1,254167;46,164993
-1,254167;46,160828
-1,256667;46,157776
-1,260834;46,156387
BREAK
-2,270833;46,693329
-2,276389;46,692772
-2,363889;46,698051
-2,370000;46,701385
-2,378334;46,709160
-2,385278;46,717773
-2,385000;46,725555
-2,381945;46,728050
-2,366111;46,735275
-2,360834;46,736107
-2,354167;46,735550
-2,333611;46,730553
-2,303056;46,718605
-2,276111;46,704437
-2,273056;46,702217
-2,268611;46,696388
-2,270833;46,693329
BREAK
-2,196945;47,017220
-2,143333;46,953049
-2,137222;46,943886
-2,135556;46,936386
-2,136389;46,919167
-2,141389;46,907776
-2,145000;46,905830
-2,182778;46,949165
-2,199445;46,961105
-2,208889;46,963882
-2,221667;46,965271
-2,234445;46,965553
-2,244722;46,963882
-2,250834;46,963882
-2,256667;46,964722
-2,262778;46,969719
-2,284722;47,020554
-2,277223;47,027496
-2,256667;47,030548
-2,245556;47,031944
-2,232778;47,030548
-2,221945;47,028610
-2,207778;47,023888
-2,196945;47,017220
BREAK
-3,066667;47,306664
-3,081667;47,289444
-3,085834;47,287773
-3,108334;47,295555
-3,118333;47,298050
-3,164167;47,303329
-3,169445;47,303604
-3,188889;47,302773
-3,205278;47,300278
-3,211112;47,300827
-3,215834;47,302498
-3,223056;47,306664
-3,237500;47,315277
-3,239167;47,318604
-3,260278;47,365273
-3,260834;47,369438
-3,258611;47,376106
-3,252223;47,390549
-3,248889;47,392776
-3,243333;47,391663
-3,063334;47,320274
-3,061389;47,317215
-3,063056;47,313606
-3,066667;47,306664
BREAK
-5,055000;48,454163
-5,101389;48,442215
-5,134723;48,454720
-5,134723;48,458328
-5,131111;48,460831
-5,105556;48,474716
-5,069445;48,482498
-5,064723;48,483055
-5,055000;48,480270
-5,048889;48,477776
-5,045000;48,468605
-5,051945;48,456940
-5,055000;48,454163
BREAK
-3,576667;48,803886
-3,582222;48,803886
-3,582778;48,807220
-3,579722;48,809715
-3,575556;48,812492
-3,570834;48,812775
-3,565278;48,811661
-3,563334;48,808609
-3,566112;48,805832
-3,576667;48,803886
BREAK
2,541667;51,091110
2,597500;50,995827
2,597777;50,925827
2,650555;50,816109
2,781944;50,755554
2,867503;50,713379
2,898056;50,703049
2,943055;50,741386
2,960556;50,757500
3,008611;50,769165
3,020000;50,770554
3,026988;50,769844
3,041667;50,777222
3,050833;50,780273
3,116389;50,791664
3,143333;50,790833
3,149722;50,789993
3,154444;50,788330
3,162222;50,783607
3,164722;50,780548
3,182874;50,757050
3,187222;50,746666
3,197778;50,727219
3,242222;50,668053
3,243055;50,660271
3,278611;50,541664
3,280000;50,538330
3,295555;50,525551
3,298611;50,523048
3,367222;50,495552
3,372777;50,494995
3,452500;50,509438
3,456666;50,511383
3,518055;50,518883
3,607778;50,495827
3,620155;50,490044
3,654444;50,461662
3,657728;50,458870
3,660555;50,456383
3,668889;50,444160
3,670555;50,440826
3,671667;50,433327
3,676944;50,395271
3,774722;50,353882
3,889722;50,339996
3,983889;50,345276
4,033177;50,356430
4,038333;50,355553
4,165000;50,283051
4,194444;50,237495
4,171389;50,137215
4,147222;50,009995
4,149238;49,978371
4,174179;49,979881
4,183055;49,976387
4,215261;49,959602
4,231111;49,962494
4,248055;49,964439
4,317222;49,969719
4,413333;49,949165
4,430007;49,945007
4,445833;49,940552
4,458333;49,938606
4,464167;49,938889
4,510555;49,947495
4,673611;49,996384
4,679722;50,001938
4,694444;50,041939
4,697499;50,055550
4,693889;50,061943
4,687778;50,067215
4,688055;50,071106
4,693055;50,083328
4,696944;50,090828
4,763055;50,135551
4,814722;50,165833
4,819166;50,167221
4,832503;50,168610
4,882777;50,154716
4,894722;50,140274
4,894444;50,136108
4,887500;50,131104
4,883333;50,129166
4,880555;50,126389
4,853333;50,095551
4,838888;50,069160
4,820833;49,992775
4,863889;49,807220
4,873055;49,797218
4,906666;49,789719
4,912777;49,788887
4,924444;49,789444
4,935277;49,790833
4,944722;49,793610
4,959167;49,802216
4,984444;49,804718
4,996666;49,802498
5,331111;49,656662
5,392305;49,622551
5,398611;49,621384
5,415000;49,613327
5,427221;49,606941
5,437778;49,599998
5,474166;49,541107
5,475555;49,537773
5,476110;49,534164
5,473888;49,530548
5,465278;49,521660
5,463611;49,517776
5,470277;49,508888
5,473055;49,506104
5,477500;49,504166
5,514444;49,508888
5,530555;49,511108
5,593333;49,526382
5,631944;49,535828
5,702222;49,543053
5,792222;49,545830
5,807880;49,545044
5,809999;49,538887
5,811666;49,536385
5,838611;49,514160
5,855277;49,501106
5,977777;49,448608
5,981388;49,448326
6,090555;49,453049
6,094444;49,454163
6,118055;49,469719
6,120000;49,471664
6,122499;49,480553
6,123055;49,487221
6,124166;49,489716
6,156111;49,503883
6,165277;49,504715
6,229722;49,508331
6,239721;49,507774
6,247318;49,505974
6,302777;49,476662
6,328333;49,469162
6,362170;49,459389
6,411388;49,475555
6,416111;49,475830
6,468333;49,461388
6,508333;49,442772
6,532222;49,430832
6,540555;49,425827
6,546111;49,419441
6,594722;49,363052
6,686944;49,244995
6,716389;49,191383
6,714722;49,188889
6,714167;49,185829
6,714999;49,183052
6,723611;49,171661
6,727500;49,167496
6,730833;49,166107
6,735000;49,165276
6,821944;49,153885
6,831388;49,153053
6,838888;49,154999
6,844166;49,158333
6,859444;49,172493
6,861111;49,174995
6,861111;49,177773
6,859722;49,179993
6,855000;49,183884
6,849722;49,190552
6,841110;49,203331
6,840278;49,206108
6,841389;49,208885
6,843055;49,211388
6,847500;49,215271
6,853889;49,218048
6,920555;49,220551
6,930555;49,220833
6,934166;49,219719
7,019444;49,187492
7,090555;49,127495
7,151667;49,121109
7,287777;49,111107
7,291666;49,112221
7,360000;49,142220
7,361666;49,144440
7,367222;49,160553
7,369015;49,168777
7,371944;49,170830
7,375278;49,171944
7,383611;49,173332
7,413610;49,176941
7,423611;49,177216
7,432500;49,175827
7,486944;49,164162
7,625833;49,069160
7,630278;49,065277
7,652089;49,044937
7,668888;49,042221
7,737499;49,042770
7,821388;49,046387
7,933332;49,048882
7,938611;49,048882
8,039721;49,011108
8,051943;49,005272
8,155554;48,976387
8,226078;48,964417
8,206110;48,958885
8,190554;48,951942
8,139166;48,895554
8,135832;48,890831
8,121666;48,864998
8,112499;48,846382
8,110277;48,840828
8,106388;48,822220
8,103888;48,816666
8,092222;48,803604
7,961944;48,724159
7,879999;48,664162
7,802221;48,575829
7,745403;48,424950
7,736666;48,398605
7,736666;48,389442
7,743055;48,371109
7,751767;48,345406
7,750833;48,336662
7,746111;48,330551
7,693333;48,276382
7,607729;48,164185
7,580832;48,122772
7,578888;48,119720
7,576898;48,113152
7,569722;48,089165
7,568889;48,085274
7,566667;48,059998
7,569194;48,044777
7,571666;48,037216
7,574444;48,034439
7,583888;48,027222
7,613611;48,006104
7,618518;48,000000
7,622499;47,993889
7,624444;47,986107
7,624166;47,976944
7,622222;47,969162
7,584167;47,903328
7,557221;47,862778
7,526667;47,788055
7,510833;47,703331
7,513333;47,686943
7,519444;47,668327
7,521944;47,665550
7,528889;47,660828
7,540277;47,654999
7,561110;47,641663
7,567222;47,636665
7,585833;47,608330
7,589722;47,601944
7,589747;47,592697
7,588268;47,584480
7,586944;47,584999
7,567222;47,583611
7,557221;47,581383
7,550833;47,576385
7,546665;47,565552
7,521667;47,559715
7,513055;47,556664
7,501389;47,550552
7,498610;47,548050
7,497222;47,544441
7,502222;47,500549
7,496944;47,494995
7,452777;47,469994
7,433054;47,460548
7,415555;47,445274
7,388333;47,434166
7,382500;47,432495
7,358055;47,433609
7,355897;47,434017
7,343611;47,438606
7,336944;47,439438
7,308332;47,440277
7,275555;47,432495
7,251389;47,421944
7,246944;47,420830
7,241111;47,421944
7,187499;47,442215
7,178333;47,445831
7,146420;47,499054
7,025000;47,508049
6,990555;47,497215
6,884444;47,372772
6,881110;47,364716
6,879999;47,360275
6,881110;47,356941
6,931389;47,358887
6,980833;47,361664
7,000833;47,364998
6,971666;47,291939
6,839722;47,173607
6,837500;47,171104
6,838888;47,167770
6,849721;47,164989
6,793333;47,130829
6,699444;47,063889
6,678333;47,034164
6,639722;47,004166
6,629722;46,997215
6,620832;46,994438
6,566388;46,979996
6,528333;46,971664
6,460278;46,895828
6,446944;46,839439
6,458611;46,785271
6,457500;46,780830
6,452777;46,774437
6,434999;46,758049
6,366666;46,720551
6,355000;46,714439
6,346666;46,711388
6,269166;46,682777
6,129999;46,593330
6,127777;46,589996
6,127222;46,585831
6,129722;46,583054
6,135278;46,539719
6,086944;46,449440
6,071111;46,426384
6,111111;46,409721
6,148333;46,388611
6,151667;46,386383
6,157222;46,377220
6,158333;46,373886
6,158610;46,369995
6,154166;46,363052
6,120277;46,311943
6,115000;46,305550
6,106109;46,297489
6,118055;46,268051
6,119166;46,264442
6,117222;46,260551
6,107778;46,253052
6,082500;46,246666
6,072499;46,249718
6,060833;46,250549
6,030000;46,241386
6,009166;46,233887
5,981388;46,221939
5,968055;46,212494
5,966666;46,209442
5,966110;46,205276
5,967222;46,201942
5,996388;46,146942
6,123610;46,148048
6,133611;46,149437
6,152222;46,153610
6,185833;46,170830
6,189166;46,173332
6,245555;46,218330
6,271944;46,261940
6,243747;46,315510
6,228055;46,319717
6,225555;46,322495
6,230000;46,333885
6,236388;46,344719
6,243333;46,354996
6,246388;46,357773
6,295555;46,394165
6,311110;46,401382
6,328333;46,406944
6,491944;46,453049
6,510278;46,457771
6,520000;46,459160
6,633611;46,464165
6,702777;46,454720
6,737778;46,447495
6,791389;46,434166
6,800278;46,430550
6,803055;46,427773
6,808332;46,418610
6,809444;46,415276
6,807016;46,404228
6,799999;46,378326
6,780833;46,166107
6,781111;46,162498
6,783889;46,148048
6,788055;46,142220
6,873888;46,088051
6,933055;46,055275
7,005833;45,999443
7,008611;45,996666
7,030555;45,961937
7,038054;45,931938
6,996666;45,885551
6,987499;45,876938
6,980833;45,872215
6,973055;45,868889
6,943889;45,858330
6,922222;45,852219
6,908055;45,849442
6,896111;45,850273
6,874999;45,856110
6,869721;45,855827
6,818610;45,839165
6,808888;45,831383
6,807221;45,827217
6,799722;45,796661
6,798970;45,780670
6,807777;45,734444
6,809722;45,727776
6,814166;45,721939
6,969444;45,596939
6,989721;45,533333
6,999444;45,518326
7,002777;45,516106
7,089159;45,476860
7,146944;45,430550
7,158610;45,377495
7,129167;45,262215
7,127777;45,257774
7,124999;45,254997
7,064722;45,223053
6,939444;45,179443
6,826944;45,149719
6,816388;45,156387
6,771944;45,168053
6,760833;45,168327
6,697499;45,150276
6,688889;45,147774
6,675833;45,143883
6,637777;45,126106
6,634121;45,124001
6,627222;45,119438
6,621666;45,113884
6,619760;45,110138
6,661666;45,039993
6,746944;44,919441
6,751111;44,917221
6,775277;44,905548
6,840833;44,874161
6,857778;44,866661
6,892221;44,860275
6,904444;44,859161
6,917777;44,861938
6,936388;44,871384
6,948333;44,869995
6,964444;44,865829
6,973888;44,862778
7,002777;44,852776
7,009999;44,848610
7,031666;44,831383
7,028333;44,744720
6,980277;44,691666
6,970555;44,684715
6,950833;44,664719
6,852777;44,540833
6,853611;44,517776
6,876944;44,376663
6,878888;44,373604
6,976388;44,284164
7,031388;44,246941
7,348332;44,131943
7,353333;44,131104
7,418888;44,125549
7,423055;44,126663
7,466389;44,138611
7,520277;44,156105
7,614721;44,180275
7,662222;44,170830
7,657777;44,144722
7,658333;44,137215
7,661666;44,131104
7,668888;44,122772
7,709045;44,091309
7,708333;44,079437
7,704166;44,072220
7,660000;44,008331
7,657222;44,005272
7,598332;43,964722
7,501111;43,886940
7,495000;43,881660
7,493333;43,877777
7,492222;43,869438
7,493333;43,862221
7,498610;43,849442
7,512500;43,821106
7,528055;43,788605
7,519722;43,790833
7,507777;43,792221
7,484166;43,782776
7,439293;43,757523
7,438333;43,760277
7,432500;43,769165
7,429444;43,771385
7,424722;43,773048
7,419999;43,772499
7,416111;43,770554
7,403055;43,761383
7,387777;43,748604
7,386389;43,745552
7,386389;43,741943
7,391609;43,727547
7,318610;43,709717
7,254722;43,704437
7,238889;43,698883
7,158610;43,663055
7,152778;43,658051
7,074721;43,572220
6,892221;43,435829
6,884166;43,433327
6,846389;43,424164
6,794167;43,422775
6,636389;43,311104
6,637500;43,287773
6,684444;43,287216
6,689444;43,285553
6,696944;43,281387
6,700277;43,275551
6,699721;43,271385
6,697778;43,268051
6,641666;43,184998
6,599444;43,192497
6,527499;43,189163
6,406111;43,163055
6,186944;43,128609
6,178888;43,125549
6,172222;43,121384
6,166666;43,115555
6,164721;43,112221
6,161944;43,103607
6,157222;43,067215
6,165277;43,050552
6,137777;43,055832
6,115555;43,064438
6,062222;43,101387
5,955555;43,118332
5,936666;43,090828
5,937222;43,087219
5,929722;43,083611
5,871388;43,059715
5,862222;43,057495
5,838611;43,059998
5,829166;43,063049
5,781111;43,082497
5,776111;43,088051
5,775833;43,091942
5,777499;43,100555
5,783610;43,104996
5,791389;43,108330
5,817499;43,114998
5,815555;43,120277
5,689225;43,188507
5,681340;43,190102
5,671666;43,191666
5,520000;43,209999
5,415833;43,216660
5,398055;43,217773
5,380278;43,219162
5,363610;43,221939
5,356667;43,226387
5,351110;43,231110
5,351110;43,235275
5,355556;43,247772
5,360833;43,253609
5,367222;43,258331
5,372222;43,264717
5,373888;43,268883
5,373888;43,276665
5,363889;43,328331
5,361666;43,335274
5,348611;43,351944
5,335555;43,361382
5,322222;43,366661
5,316111;43,367493
5,306389;43,365555
5,272222;43,356384
5,258333;43,348328
5,250000;43,345276
5,223055;43,339439
5,213055;43,338608
5,096389;43,336937
5,057777;43,341385
5,038888;43,347496
5,030833;43,351387
5,042277;43,377663
5,040444;43,381496
5,040778;43,388660
5,041944;43,391167
5,045610;43,393997
5,063944;43,401833
5,074778;43,404495
5,077777;43,404663
5,092277;43,402828
5,142221;43,416107
5,151388;43,417221
5,188611;43,433884
5,230556;43,464165
5,232499;43,467499
5,230833;43,490273
5,227221;43,496109
5,031388;43,556664
5,023055;43,553886
5,021111;43,549995
5,010833;43,516663
5,009722;43,512215
5,016666;43,488884
5,022778;43,484161
5,028055;43,482498
5,045278;43,480827
5,052500;43,476944
5,057500;43,471382
5,039555;43,458607
5,040722;43,454273
5,041222;43,447437
5,040555;43,439941
5,039721;43,437607
5,035722;43,434772
5,017388;43,428272
4,994722;43,425274
4,991555;43,425774
4,988555;43,428940
4,957777;43,424995
4,935555;43,432777
4,924999;43,435272
4,919167;43,435555
4,876111;43,423882
4,853611;43,413330
4,830055;43,411385
4,828388;43,406551
4,833388;43,404221
4,839889;43,403217
4,842555;43,399887
4,844889;43,391384
4,839388;43,390217
4,822722;43,395885
4,815055;43,399216
4,793388;43,409554
4,783889;43,414219
4,750000;43,423607
4,743889;43,428604
4,740833;43,435272
4,740833;43,438606
4,741944;43,451385
4,750000;43,486938
4,750833;43,495277
4,751111;43,507217
4,749166;43,518051
4,746666;43,524994
4,739444;43,537216
4,716666;43,565277
4,711666;43,570274
4,705000;43,574997
4,696666;43,577774
4,727221;43,441666
4,732778;43,428329
4,736111;43,422218
4,741666;43,417496
4,731888;43,400444
4,741555;43,395775
4,747221;43,393944
4,764722;43,386105
4,768722;43,383442
4,771055;43,380108
4,772555;43,375938
4,772722;43,373608
4,771888;43,371437
4,767388;43,368938
4,750888;43,369110
4,652778;43,359718
4,619166;43,361107
4,606944;43,361938
4,601388;43,363052
4,583888;43,369995
4,573333;43,379997
4,572499;43,387772
4,574444;43,391106
4,591389;43,407494
4,598055;43,417496
4,601666;43,424995
4,601110;43,428604
4,597221;43,434166
4,591110;43,439163
4,583888;43,443329
4,565555;43,449997
4,535555;43,458328
4,506110;43,462776
4,473888;43,461937
4,453333;43,460548
4,439166;43,458885
4,421944;43,453888
4,325833;43,457222
4,321111;43,458328
4,318055;43,461105
4,316111;43,464722
4,317499;43,471664
4,321111;43,492493
4,319166;43,499718
4,317778;43,503883
4,309444;43,512215
4,286111;43,505554
4,251389;43,493889
4,247222;43,491943
4,241433;43,485954
4,291944;43,459160
4,287777;43,456940
4,205000;43,460274
4,190555;43,461937
4,162222;43,471107
4,131110;43,491661
4,124722;43,498329
4,124444;43,505272
4,126666;43,508331
4,136389;43,508049
4,138333;43,511383
4,138888;43,518883
4,138055;43,526108
4,133055;43,536659
4,127777;43,543053
4,117222;43,551384
4,108055;43,554993
4,096389;43,558052
4,062222;43,563332
4,050278;43,562218
3,964722;43,540833
3,918611;43,523888
3,907777;43,518608
3,843611;43,475555
3,722500;43,411659
3,546667;43,319717
3,430555;43,286942
3,415277;43,288605
3,405278;43,286659
3,335000;43,265274
3,313056;43,255272
3,258055;43,227493
3,141111;43,138885
3,081388;43,069443
3,077777;43,041382
3,045278;42,954163
3,003611;42,881104
2,963889;42,848328
2,961389;42,844994
2,960000;42,837776
2,972777;42,812218
2,979167;42,806664
3,012222;42,798050
3,038055;42,728333
3,040833;42,616943
3,041944;42,608330
3,049444;42,553886
3,053889;42,546661
3,060277;42,539719
3,068889;42,536385
3,091389;42,528885
3,110278;42,526939
3,119722;42,524719
3,139722;42,519165
3,143055;42,516388
3,160000;42,478333
3,174444;42,445549
3,177655;42,436806
3,171111;42,435555
3,158333;42,433327
3,106111;42,429161
3,092222;42,429993
3,075833;42,439438
3,049444;42,459717
3,047778;42,469719
3,045278;42,474716
2,950000;42,480553
2,724722;42,419441
2,678333;42,401665
2,657222;42,384438
2,656944;42,379440
2,674444;42,357216
2,666389;42,341942
2,541944;42,332497
2,525833;42,333328
2,484722;42,343048
2,469722;42,353333
2,442778;42,376389
2,438889;42,380554
2,332222;42,418053
2,280534;42,434288
2,269166;42,437218
2,262500;42,436661
2,151389;42,421387
2,137777;42,417221
2,129167;42,408051
2,124166;42,398331
2,123055;42,393326
2,116944;42,383331
2,093611;42,364166
2,062222;42,356941
2,023889;42,352219
2,017222;42,353050
2,004722;42,357216
1,987778;42,367775
1,976666;42,374718
1,968889;42,384163
1,959167;42,410828
1,906389;42,446938
1,851389;42,469994
1,780000;42,488327
1,723611;42,509438
1,723333;42,515274
1,724444;42,524994
1,725278;42,529999
1,735278;42,554443
1,743055;42,563606
1,753889;42,570000
1,768055;42,571106
1,774722;42,571106
1,781720;42,569962
1,738611;42,616386
1,698333;42,626106
1,563056;42,655548
1,556389;42,656387
1,491944;42,653610
1,481111;42,647217
1,445833;42,601944
1,417222;42,650833
1,390278;42,688332
1,359167;42,715271
1,328333;42,719994
1,321666;42,714996
1,173889;42,709717
1,150833;42,723610
1,144722;42,727776
1,140833;42,731941
1,137778;42,736938
1,140833;42,741661
1,140000;42,753052
1,132222;42,760826
1,121111;42,768608
1,091666;42,784439
1,085000;42,785271
0,896944;42,813049
0,823611;42,833054
0,720000;42,859161
0,712222;42,858604
0,692778;42,853607
0,667778;42,839165
0,651944;42,784996
0,655555;42,754166
0,668056;42,748055
0,681389;42,729439
0,683889;42,713051
0,683056;42,708054
0,680000;42,693329
0,675506;42,688484
0,661667;42,691940
0,595556;42,695000
0,560000;42,695831
0,509167;42,691940
0,501667;42,691383
0,432778;42,686661
0,272500;42,702499
0,269722;42,707771
0,261944;42,717499
0,186389;42,734718
0,178611;42,735275
0,172222;42,733330
0,144167;42,722221
0,111944;42,709442
0,008333;42,686935
0,000000;42,685440
-0,005556;42,684998
-0,050556;42,691940
-0,057222;42,694160
-0,061944;42,697777
-0,061944;42,703331
-0,060833;42,709160
-0,063056;42,715828
-0,123611;42,757500
-0,151944;42,776657
-0,180000;42,784439
-0,205556;42,794167
-0,262500;42,817497
-0,300833;42,839439
-0,305556;42,844162
-0,308739;42,848381
-0,315000;42,835831
-0,317778;42,831108
-0,323611;42,826660
-0,391944;42,796387
-0,549445;42,778610
-0,562222;42,781387
-0,712778;42,882500
-0,718889;42,886665
-0,723889;42,891388
-0,731945;42,899162
-0,733889;42,904442
-0,732778;42,909164
-0,723323;42,918945
-0,722778;42,922493
-0,724167;42,937218
-0,742778;42,961105
-0,746667;42,965553
-0,760000;42,966110
-0,766945;42,964722
-0,786945;42,956940
-0,790556;42,952499
-0,818611;42,946106
-0,934167;42,952499
-0,946389;42,955826
-0,993611;42,976105
-1,072778;43,006386
-1,200556;43,045830
-1,300278;43,071663
-1,343056;43,039162
-1,346667;43,034721
-1,360278;43,031662
-1,398056;43,038055
-1,427778;43,043610
-1,434445;43,045555
-1,445833;43,051666
-1,450000;43,056664
-1,470556;43,085831
-1,472500;43,091110
-1,468889;43,095833
-1,458611;43,103050
-1,451667;43,103050
-1,429445;43,116386
-1,422222;43,123604
-1,411389;43,136665
-1,385000;43,201660
-1,382778;43,217773
-1,382500;43,247215
-1,384167;43,253052
-1,391389;43,262772
-1,408889;43,273048
-1,503611;43,287773
-1,655556;43,309441
-1,692778;43,307777
-1,711389;43,304161
-1,730377;43,298981
-1,776945;43,342499
-1,780877;43,359924
-1,730000;43,378883
-1,666945;43,385277
-1,595000;43,433884
-1,585278;43,441383
-1,531945;43,509995
-1,528056;43,514999
-1,486667;43,570549
-1,443889;43,640549
-1,442500;43,665550
-1,440278;43,691383
-1,424722;43,784721
-1,346945;44,053604
-1,341944;44,070000
-1,333889;44,085548
-1,329167;44,089722
-1,326389;44,094444
-1,305000;44,195549
-1,264167;44,393326
-1,258611;44,452217
-1,248945;44,499107
-1,249611;44,511772
-1,250111;44,515106
-1,233778;44,558109
-1,208611;44,625832
-1,156389;44,658333
-1,146389;44,655830
-1,126111;44,651108
-1,094167;44,653328
-1,085834;44,654160
-1,054167;44,659996
-1,046389;44,663330
-1,040556;44,668610
-1,036111;44,675278
-1,036945;44,683052
-1,057222;44,708054
-1,062500;44,713608
-1,121111;44,754997
-1,134444;44,763611
-1,158334;44,773888
-1,168889;44,776108
-1,176667;44,772774
-1,225556;44,713051
-1,234167;44,699715
-1,240000;44,689720
-1,245000;44,678329
-1,248056;44,670830
-1,250278;44,662498
-1,247500;44,757774
-1,207222;45,013329
-1,168334;45,208611
-1,151945;45,371384
-1,152222;45,392220
-1,148611;45,427498
-1,141111;45,489716
-1,138889;45,498055
-1,095000;45,552773
-1,083889;45,564438
-1,076667;45,568604
-1,068056;45,570831
-1,058056;45,571388
-1,053611;45,565826
-1,051944;45,558327
-1,052222;45,554161
-1,053334;45,550278
-1,059167;45,539444
-1,061111;45,530830
-1,061389;45,527222
-1,057778;45,520828
-1,045000;45,511665
-0,998889;45,479439
-0,991945;45,474998
-0,983889;45,471107
-0,970556;45,466385
-0,947222;45,463051
-0,936944;45,460548
-0,922222;45,452499
-0,915556;45,447777
-0,808056;45,367218
-0,802222;45,362495
-0,797500;45,356941
-0,771111;45,321938
-0,759167;45,304443
-0,736111;45,235497
-0,734444;45,231331
-0,733111;45,224663
-0,733611;45,209496
-0,730611;45,191330
-0,714722;45,130554
-0,706389;45,111382
-0,699445;45,098610
-0,545833;44,896385
-0,540556;44,890831
-0,536667;44,895554
-0,536667;44,899719
-0,539167;44,983604
-0,541667;44,990273
-0,554167;45,023331
-0,605000;45,051941
-0,619722;45,060272
